time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
0.626971,-0.125320,0.393010,-0.233786,1.492459,0.343739,0.208842,-2.592328,-0.102203,-0.143145,-1.684354,1.215740,2.119729,0.000000,4.164887,0.472772,0.597659,3.196512,2.573651,0.000000,0.000000,0.080129,-0.727579,0.803168
0.636923,-0.207983,0.456347,-0.400369,1.484014,0.329857,0.220579,-2.540775,-0.145193,0.067050,-1.789783,1.037090,2.111887,0.000000,4.117446,0.553902,0.233176,2.521142,3.376046,0.000000,0.000000,0.171796,-0.858468,0.871893
0.646875,-0.290465,0.503753,-0.598052,1.483988,0.309703,0.229726,-2.479612,-0.175750,0.306652,-1.866783,0.848862,2.026788,0.000000,4.013556,0.647989,-0.092255,1.783251,4.248004,0.000000,0.000000,0.278476,-0.961624,0.960123
0.656827,-0.359177,0.527045,-0.725508,1.501187,0.282166,0.225046,-2.445880,-0.210359,0.409008,-1.941178,0.728797,1.950694,0.000000,3.865377,0.704764,-0.377143,1.029514,4.017000,0.000000,0.000000,0.417331,-0.996424,0.966692
0.666779,-0.362019,0.463297,-0.976088,1.509914,0.259985,0.238288,-2.486722,-0.141204,0.608895,-2.038668,0.566537,1.880238,0.000000,3.602747,0.585540,-0.845542,0.301859,3.289895,0.000000,0.000000,0.443460,-0.980839,1.125680
0.676731,-0.321272,0.337480,-1.091828,1.499269,0.239168,0.251139,-2.575982,0.000040,0.717704,-2.199735,0.304016,1.682646,0.000000,3.384992,0.371213,-1.120342,-0.352165,2.550264,0.000000,0.000000,0.372318,-0.874902,1.192960
0.686683,-0.211684,0.292173,-1.183141,1.499516,0.217492,0.264055,-2.693334,0.012114,0.636802,-2.226408,0.249621,1.675386,0.000000,3.060961,0.227876,-1.397932,-0.991294,2.065817,0.000000,0.000000,0.242665,-0.863537,1.226453
0.696635,-0.282112,0.361315,-1.168290,1.507029,0.166887,0.238555,-2.534153,-0.168895,0.297565,-2.079458,0.436434,1.875805,0.000000,2.977079,0.322117,-1.461409,-1.560274,1.964887,0.000000,0.000000,0.352527,-0.876529,1.107177
0.706587,-0.165203,0.228041,-1.196542,1.508644,0.141472,0.240632,-2.630811,-0.092694,0.104770,-2.030001,0.393362,2.073880,0.000000,2.652049,0.136474,-1.561874,-2.153812,2.034947,0.000000,0.000000,0.215953,-0.747255,1.135054
0.716538,-0.166153,0.144797,-1.084852,1.501763,0.105151,0.232170,-2.551786,-0.049348,-0.103630,-1.914847,0.363556,1.981443,0.000000,2.544781,0.056770,-1.488901,-2.675537,1.722786,0.000000,0.000000,0.209671,-0.635731,1.062766
0.726490,-0.247627,0.165964,-0.952057,1.504730,0.054527,0.208873,-2.421056,-0.088467,-0.116300,-1.849594,0.436453,1.697374,0.000000,2.487258,0.156677,-1.366470,-3.244241,1.307089,0.000000,0.000000,0.289563,-0.571175,0.807094
0.736442,-0.259627,0.146679,-0.773474,1.512549,0.012334,0.186051,-2.421513,-0.062322,-0.000205,-1.876077,0.357187,1.405177,0.000000,2.356280,0.272915,-1.101925,-3.813883,1.005853,0.000000,0.000000,0.296465,-0.467135,0.552980
0.746394,-0.281839,0.117237,-0.690646,1.513999,-0.032537,0.174956,-2.377084,-0.050567,0.051090,-1.819623,0.384095,1.350904,0.000000,2.221534,0.243753,-1.116407,-4.343953,0.457018,0.028229,0.000000,0.307973,-0.400859,0.463098
0.756346,-0.245557,-0.015772,-0.758582,1.512733,-0.068866,0.190273,-2.426003,0.068390,0.237097,-1.802771,0.312166,1.260980,0.000000,1.918511,-0.081095,-1.460248,-4.809122,1.044628,2.690150,0.000000,0.243671,-0.316741,0.576728
0.766298,-0.123695,-0.163026,-0.675326,1.529095,-0.097520,0.181658,-2.644476,0.213324,0.314335,-1.896898,0.228322,1.149781,0.000000,1.513652,-0.242972,-1.590275,-5.326021,1.471566,3.623401,0.000000,0.125325,-0.154531,0.576734
0.776250,-0.036313,-0.276659,-0.594199,1.542536,-0.129802,0.169011,-2.832131,0.326179,0.539516,-2.006465,0.093225,0.886408,0.000000,1.198852,-0.269952,-1.564995,-5.791234,1.367026,3.800512,0.000000,0.030253,-0.007710,0.539109
