time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
0.696635,45.101825,-4.601131,30.434552,47.649375,-666.690883,648.121596,3.809687,-77.888257,0.402223,-5.149165,-45.454784,12.849989,0.009752,8.853828,40.727044,-11.373532,-9.081198,0.418648,0.495629,-0.050736,-12.641799,85.901778,5.365416
0.706587,36.190077,-1.918468,34.487585,28.240977,-647.657152,667.574048,4.805011,-74.816709,0.421759,-2.804276,-46.090793,12.466311,0.005020,6.619086,42.818427,-11.655533,-7.951581,0.183634,0.613765,-0.032284,-16.923274,88.257066,5.984643
0.716538,22.480386,9.931608,31.183000,47.335302,-665.284505,650.430230,5.351273,-69.450429,0.722735,-0.766848,-46.601360,12.073420,-0.002341,3.428440,44.347834,-11.211173,-6.735205,0.024358,0.629316,-0.024025,-26.725024,93.461022,2.740144
0.726490,20.083920,14.411649,29.373499,55.919538,-670.252695,643.162667,5.581429,-68.518987,0.785563,0.982890,-47.065880,11.756067,0.000689,3.685128,42.762362,-10.075083,-6.257258,0.072370,0.508476,-0.022518,-29.975831,94.565350,2.359475
0.736442,29.969703,8.402043,34.422035,26.758225,-656.910673,651.733948,7.608026,-72.656981,0.167470,1.772030,-47.536992,11.459990,0.006567,4.942971,37.339531,-9.749730,-5.756321,0.157336,0.755683,-0.013873,-23.527552,89.024066,6.262696
0.746394,36.317272,1.207760,38.618841,9.680742,-646.951203,647.848755,10.088829,-73.720667,-0.657245,2.510323,-48.197842,11.163673,0.007219,2.680757,34.616413,-9.860690,-4.109251,0.438927,1.038604,-0.030003,-17.289642,82.627617,8.954705
0.756346,36.511202,3.317704,36.648059,23.440633,-642.810869,636.173183,11.191597,-69.678217,-1.028165,4.072936,-49.251588,10.898414,0.005727,0.165966,37.097142,-8.929865,-2.101032,0.830985,0.660566,-0.065755,-16.448246,83.464471,9.107343
0.766298,33.833524,12.213817,33.138372,20.402130,-635.121382,634.498607,13.559627,-67.706285,-1.302441,5.270440,-50.770291,10.681181,0.006097,-1.355691,38.866265,-7.188480,-0.255970,0.887571,0.132428,-0.070307,-19.449139,89.611265,8.627567
0.776250,29.474384,17.391093,32.660151,1.601327,-622.879955,635.070110,19.349042,-69.150831,-2.174290,5.865897,-52.766188,10.559340,0.007911,-4.237073,37.865118,-5.660720,1.307319,0.860418,-0.013089,-0.061858,-23.342345,91.994550,8.891763
0.786202,28.404009,15.056521,33.544376,2.326204,-622.227674,624.728328,24.033163,-70.965574,-3.039381,7.670152,-55.301010,10.527526,0.007462,-6.320977,37.588444,-4.638921,2.300143,1.155677,-0.072465,-0.082519,-23.989933,88.074980,9.365261
0.796154,34.232429,5.890545,34.733760,4.749570,-625.149437,620.069748,28.812399,-75.674577,-3.233519,8.476732,-58.358585,10.516139,0.000956,-6.161446,38.753393,-3.922907,3.950326,1.365998,-0.149083,-0.095197,-21.385296,82.305593,8.983186
